"MABP" "CBFV" "gamma" "nu" "cost" "train.cor" "test.cor" "fold"
"92" 6 3 0.5 0.7 0.5 0.9819 0.496678708611387 2
"93" 6 4 0.125 0.5 16 0.9853 0.496676347331924 2
"94" 3 4 0.001953125 0.9 16 0.968 0.496653874905912 2
"95" 3 4 0.001953125 0.7 16 0.9677 0.496612322713707 2
"96" 6 3 0.5 0.5 0.5 0.9812 0.496589970521292 2
"97" 6 1 0.001953125 0.9 128 0.943 0.496563316320831 2
"98" 6 4 0.125 0.4 32 0.9858 0.496523220347925 2
"99" 6 4 0.5 0.4 4 0.9864 0.496509937773844 2
"100" 6 3 0.5 0.2 1 0.9813 0.496408603088327 2
"101" 6 2 0.125 0.6 32 0.985 0.496315344572412 2
"102" 6 4 0.03125 0.6 1024 0.9861 0.496267740445377 2
"103" 3 4 0.00048828125 0.8 32 0.9555 0.496234412367964 2
"104" 3 4 0.0078125 0.7 4 0.9677 0.496175578862302 2
"105" 6 1 0.00048828125 0.9 128 0.9418 0.496137086437119 2
"106" 3 4 0.0078125 0.6 4 0.9665 0.496135829577558 2
"107" 5 4 0.03125 0.4 10000 0.9867 0.496132816796889 2
"108" 6 4 0.125 0.7 32 0.9859 0.496104028058951 2
"109" 6 2 0.125 0.8 8 0.9846 0.496041671705129 2
"110" 3 4 0.001953125 0.8 16 0.9681 0.496014423906056 2
"111" 3 4 0.03125 0.4 1 0.9629 0.496006442621704 2
"112" 3 4 0.00048828125 0.9 32 0.956 0.495986382685411 2
"113" 6 3 0.125 0.8 64 0.986 0.495934934804609 2
"114" 3 4 0.001953125 0.9 8 0.9559 0.495931934383218 2
"115" 3 4 0.001953125 0.8 8 0.9555 0.495870601731841 2
"116" 6 4 0.125 0.8 64 0.9864 0.4958237964979 2
"117" 7 1 0.00048828125 0.9 128 0.9426 0.495795087943943 2
"118" 6 1 0.001953125 0.9 32 0.9419 0.495794643353291 2
"119" 3 4 0.00048828125 0.8 64 0.968 0.495763040548097 2
"120" 3 4 0.03125 0.5 1 0.965 0.495762066595809 2
"121" 7 1 0.03125 0.9 2 0.9437 0.495699507966262 2
"122" 6 2 0.125 0.8 16 0.9849 0.495684689622457 2
"123" 6 2 0.125 0.6 64 0.9854 0.495636080247964 2
"124" 6 4 0.125 0.3 8 0.9845 0.495633148309237 2
"125" 6 4 0.03125 0.4 10000 0.987 0.495543801667104 2
"126" 3 4 0.0078125 0.8 4 0.968 0.495540270998604 2
"127" 3 4 0.0078125 0.9 2 0.9559 0.495486475088938 2
"128" 5 4 0.125 0.2 256 0.9863 0.49541653600176 2
"129" 6 4 0.5 0.3 1 0.9829 0.495408376845814 2
"130" 6 1 0.00048828125 0.9 1024 0.9429 0.495319835010264 2
"131" 6 3 0.125 0.6 2 0.9823 0.495246862233438 2
"132" 3 4 0.001953125 0.3 32 0.9703 0.495167696899945 2
"133" 3 4 0.03125 0.9 1 0.9683 0.495128345571123 2
"134" 3 4 0.0078125 0.8 2 0.9554 0.495098503487247 2
"135" 3 4 0.00048828125 0.2 128 0.9653 0.494927111628782 2
"136" 3 4 0.00048828125 0.3 128 0.9703 0.494921058727293 2
"137" 6 2 0.125 0.6 512 0.9864 0.494908373698477 2
"138" 3 4 0.03125 0.6 1 0.9664 0.49490625038883 2
"139" 6 4 0.5 0.7 0.25 0.9783 0.494893737748631 2
"140" 6 4 0.5 0.4 1 0.9836 0.494845253346636 2
"141" 6 3 0.125 0.3 1024 0.9869 0.494775209079501 2
"142" 6 4 0.03125 0.3 10000 0.9868 0.494769531393739 2
"143" 3 4 0.00048828125 0.4 128 0.9723 0.494723834461032 2
"144" 6 3 0.5 0.8 0.5 0.9821 0.494618910514233 2
"145" 5 2 0.125 0.8 64 0.9852 0.494611578189224 2
"146" 7 1 0.0078125 0.9 8 0.943 0.494558838683174 2
"147" 6 4 0.125 0.9 16 0.9854 0.494499913251836 2
"148" 3 4 0.00048828125 0.6 32 0.9529 0.49447604681831 2
"149" 3 4 0.00048828125 0.5 128 0.9735 0.494297701838313 2
"150" 6 3 0.125 0.9 16 0.9853 0.494289721039863 2
"151" 3 4 0.001953125 0.6 8 0.9527 0.494240864701261 2
"152" 3 4 0.001953125 0.2 32 0.9653 0.494156768187844 2
"153" 6 3 0.5 0.5 1 0.9838 0.49402677278212 2
"154" 5 4 0.125 0.2 128 0.9859 0.493974113067488 2
"155" 6 2 0.03125 0.7 1024 0.9852 0.493846486898691 2
"156" 3 4 0.001953125 0.5 32 0.9737 0.493791979332221 2
"157" 6 4 0.03125 0.6 512 0.9857 0.493729176606831 2
"158" 3 4 0.0078125 0.3 8 0.9704 0.493716027114805 2
"159" 6 1 0.00048828125 0.8 256 0.9426 0.493715459138293 2
"160" 3 4 0.001953125 0.4 32 0.9724 0.493702593948827 2
"161" 3 4 0.0078125 0.6 2 0.9527 0.493675726830759 2
"162" 3 4 0.03125 0.8 1 0.9681 0.493618849862913 2
"163" 6 3 0.5 0.5 2 0.9851 0.493577265128661 2
"164" 7 1 0.001953125 0.9 64 0.9431 0.493559173977433 2
"165" 3 4 0.0078125 0.3 4 0.9595 0.493556292326501 2
"166" 3 4 0.00048828125 0.7 128 0.9747 0.493465066307249 2
"167" 3 4 0.03125 0.7 1 0.9679 0.493425350189436 2
"168" 6 2 0.03125 0.6 1024 0.9852 0.493368448428466 2
"169" 5 4 0.03125 0.2 10000 0.9864 0.493356854784562 2
"170" 5 4 0.5 0.4 8 0.9869 0.493300261194298 2
"171" 3 4 0.03125 0.8 0.5 0.9549 0.493247290187235 2
"172" 6 4 0.5 0.6 2 0.9856 0.493079105891702 2
"173" 3 4 0.0078125 0.2 8 0.9652 0.493075531791733 2
"174" 3 4 0.03125 0.9 0.5 0.9558 0.49306748491427 2
"175" 3 4 0.0078125 0.4 8 0.9725 0.493040934239575 2
"176" 3 4 0.001953125 0.3 16 0.9593 0.492981343738838 2
"177" 6 2 0.125 0.8 32 0.9852 0.492888376652498 2
"178" 6 2 0.125 0.6 16 0.9847 0.492846557348605 2
"179" 3 4 0.0078125 0.5 8 0.9736 0.492838175461152 2
"180" 6 4 0.125 0.6 64 0.9864 0.492808312292057 2
"181" 3 4 0.00048828125 0.7 32 0.9537 0.492687893175154 2
"182" 3 4 0.001953125 0.7 32 0.9747 0.492662885817843 2
"183" 6 2 0.125 0.5 256 0.986 0.492637214871742 2
"184" 6 2 0.03125 0.6 512 0.9849 0.492630121616237 2
"185" 5 4 0.125 0.2 512 0.9866 0.492564924899618 2
"186" 6 2 0.03125 0.8 32 0.9844 0.492557264000985 2
"187" 3 4 0.001953125 0.7 8 0.9536 0.49255453742395 2
"188" 3 4 0.0078125 0.7 2 0.9536 0.492548373345116 2
"189" 6 4 0.5 0.1 2 0.9818 0.492505331953211 2
"190" 3 4 0.00048828125 0.6 128 0.9743 0.492480433381722 2
"191" 5 3 0.125 0.7 64 0.9858 0.492313510830247 2
"192" 6 3 0.125 0.8 16 0.9853 0.492281648098518 2
"193" 6 4 0.125 0.7 128 0.9869 0.492269140060439 2
"194" 3 4 0.001953125 0.6 32 0.9743 0.492199827647105 2
"195" 6 3 0.125 0.9 2 0.9829 0.492071942605302 2
"196" 3 4 0.03125 0.7 0.5 0.9536 0.491942267892131 2
"197" 5 4 0.5 0.9 1 0.9842 0.491935793257088 2
"198" 3 4 0.00048828125 0.5 32 0.9497 0.491933380959902 2
"199" 7 1 0.001953125 0.9 128 0.9433 0.491927454798017 2
"200" 3 4 0.001953125 0.5 8 0.9497 0.49186964371903 2
"201" 6 2 0.5 0.6 1 0.9842 0.491811233503599 2
"202" 3 4 0.0078125 0.2 16 0.974 0.491730782283694 2
"203" 6 3 0.125 0.9 64 0.986 0.491704725288545 2
"204" 6 2 0.03125 0.8 64 0.9846 0.491692654730725 2
"205" 6 2 0.03125 0.7 10000 0.9861 0.491671273701983 2
"206" 3 4 0.0078125 0.5 2 0.9497 0.491540275275743 2
"207" 6 3 0.125 0.3 8 0.9845 0.49153911216413 2
"208" 6 2 0.5 0.9 1 0.9843 0.491496048451572 2
"209" 6 3 0.0078125 0.6 10000 0.9854 0.491491099313097 2
"210" 3 4 0.00048828125 0.2 256 0.9739 0.491474467402039 2
"211" 5 3 0.5 0.9 4 0.9859 0.491452339927675 2
"212" 6 3 0.125 0.9 128 0.9863 0.491372046258052 2
"213" 3 4 0.00048828125 0.3 64 0.9593 0.491365752245111 2
"214" 6 3 0.125 0.4 16 0.9852 0.491361447842253 2
"215" 6 3 0.125 0.5 256 0.9867 0.49132589023344 2
"216" 3 4 0.001953125 0.2 64 0.974 0.49127509707735 2
"217" 6 2 0.125 0.9 8 0.9845 0.491224694031642 2
"218" 6 3 0.125 0.7 128 0.9864 0.491209410568273 2
"219" 6 2 0.125 0.4 16 0.9848 0.49120193418818 2
"220" 6 3 0.5 0.6 2 0.9853 0.491196411967993 2
"221" 7 1 0.00048828125 0.9 512 0.9431 0.491137288227417 2
"222" 3 4 0.03125 0.6 0.5 0.9523 0.491122595596573 2
"223" 3 4 0.03125 0.3 1 0.9592 0.491109981697901 2
"224" 3 4 0.125 0.6 0.25 0.966 0.491042035156425 2
"225" 6 1 0.0078125 0.9 8 0.9422 0.491021982783269 2
"226" 5 1 0.00048828125 0.9 1024 0.9428 0.490981382736731 2
"227" 6 2 0.5 0.8 0.5 0.983 0.490892629844428 2
"228" 3 4 0.0078125 0.7 8 0.9748 0.490824183928906 2
"229" 6 3 0.03125 0.8 32 0.9848 0.490814264550622 2
"230" 5 2 0.5 0.9 2 0.9846 0.490776980400412 2
"231" 3 4 0.125 0.7 0.25 0.9675 0.490768573305945 2
"232" 6 4 0.125 0.9 8 0.985 0.490752087281684 2
"233" 5 3 0.125 0.3 512 0.9863 0.490711755747239 2
"234" 6 4 0.125 0.4 16 0.9853 0.49071103452798 2
"235" 6 2 0.0078125 0.6 10000 0.985 0.490654954694994 2
"236" 6 3 0.125 0.6 16 0.9852 0.490639007648737 2
"237" 7 1 0.001953125 0.8 64 0.9433 0.490624471722227 2
"238" 3 4 0.125 0.5 0.25 0.9642 0.490610192941782 2
"239" 6 2 0.125 0.6 128 0.9857 0.49058455736833 2
"240" 7 1 0.001953125 0.9 16 0.9415 0.490563423515009 2
"241" 7 1 0.0078125 0.9 16 0.9436 0.490543906970836 2
"242" 6 3 0.5 0.8 0.25 0.9788 0.490505404043399 2
"243" 6 2 0.001953125 0.8 10000 0.9845 0.490497351912392 2
"244" 6 4 0.0078125 0.5 10000 0.9857 0.490462638904466 2
"245" 5 4 0.125 0.9 8 0.9847 0.490374770399806 2
"246" 3 4 0.001953125 0.9 32 0.9757 0.49037120817552 2
"247" 6 4 0.125 0.8 4 0.9842 0.490335397697135 2
"248" 7 1 0.125 0.6 0.25 0.9432 0.490279365668324 2
"249" 6 2 0.03125 0.8 128 0.9847 0.490273897060845 2
"250" 6 3 0.125 0.7 4 0.984 0.490270432159595 2
"251" 6 3 0.125 0.6 128 0.9864 0.490238153514333 2
"252" 5 4 0.125 0.7 64 0.9862 0.490217796709864 2
"253" 5 2 0.125 0.8 32 0.9849 0.49021278376485 2
"254" 6 1 0.00048828125 0.8 512 0.9429 0.4901963326942 2
"255" 6 1 0.00048828125 0.8 128 0.942 0.490195869007472 2
"256" 6 3 0.125 0.7 16 0.9853 0.490192254366697 2
"257" 3 4 0.00048828125 0.8 128 0.9753 0.490175727543396 2
"258" 6 3 0.5 0.3 1 0.9826 0.490149965808801 2
"259" 5 3 0.125 0.8 128 0.9861 0.490105379621599 2
"260" 6 1 0.001953125 0.8 128 0.9431 0.490079389635661 2
"261" 6 2 0.5 0.7 0.5 0.9831 0.490018863093186 2
"262" 5 4 0.03125 0.7 1024 0.9859 0.489998891066609 2
"263" 7 1 0.00048828125 0.8 128 0.9425 0.489914752711933 2
"264" 3 4 0.03125 0.5 0.5 0.9498 0.489881813738646 2
"265" 3 4 0.00048828125 0.9 128 0.9757 0.489879812113162 2
"266" 3 4 0.03125 0.2 2 0.9654 0.489833694724571 2
"267" 5 1 0.00048828125 0.9 256 0.9423 0.489797138222439 2
"268" 7 1 0.00048828125 0.9 64 0.9415 0.489777409751787 2
"269" 7 1 0.0078125 0.9 4 0.9417 0.489664176245856 2
"270" 7 1 0.0078125 0.8 8 0.9429 0.489653114835794 2
"271" 3 4 0.125 0.9 0.25 0.9682 0.489638784417989 2
"272" 5 3 0.5 0.8 2 0.9852 0.489628294410885 2
"273" 7 1 0.001953125 0.8 32 0.9427 0.489596102297375 2
"274" 3 4 0.0078125 0.6 8 0.9744 0.489537655668269 2
"275" 7 1 0.125 0.8 0.5 0.9443 0.48953302504175 2
"276" 6 4 0.125 0.3 128 0.9865 0.489444576369648 2
"277" 6 2 0.5 0.6 0.25 0.9793 0.489302333758826 2
"278" 6 4 0.125 0.7 16 0.9854 0.489299800559648 2
"279" 6 1 0.0078125 0.8 8 0.9424 0.489241749314049 2
"280" 5 1 0.00048828125 0.9 512 0.9427 0.489193548714995 2
"281" 6 2 0.125 0.7 64 0.9854 0.489147258400559 2
"282" 3 4 0.125 0.4 0.25 0.9621 0.489060188072359 2
"283" 6 1 0.0078125 0.9 32 0.9436 0.489008608419548 2
"284" 6 4 0.125 0.6 128 0.9869 0.489007370280955 2
"285" 3 4 0.001953125 0.8 32 0.9753 0.48899257809615 2
"286" 6 2 0.0078125 0.8 256 0.9844 0.488969022272011 2
"287" 5 2 0.5 0.8 2 0.9847 0.488869617757569 2
"288" 5 3 0.125 0.9 16 0.9851 0.48886456108231 2
"289" 6 2 0.03125 0.6 128 0.9846 0.488856620664594 2
"290" 3 4 0.0078125 0.9 8 0.9758 0.48881332112553 2
"291" 6 3 0.5 0.7 2 0.9854 0.48880909512156 2
"292" 6 3 0.125 0.5 512 0.987 0.488803262095881 2
"293" 3 4 0.03125 0.3 2 0.9703 0.488703030937598 2
"294" 6 4 0.125 0.6 2 0.9827 0.488678820432426 2
"295" 3 4 0.03125 0.4 2 0.9727 0.488664308699292 2
"296" 6 1 0.001953125 0.8 256 0.9435 0.488569066266601 2
"297" 6 3 0.5 0.5 4 0.986 0.488490733963102 2
"298" 3 4 0.00048828125 0.4 32 0.9459 0.488477941187486 2
"299" 3 4 0.001953125 0.4 8 0.9458 0.488460001018385 2
"300" 6 4 0.125 0.8 32 0.9859 0.488458355661836 2
"301" 6 3 0.125 0.4 8 0.9847 0.488429659827203 2
"302" 6 4 0.5 0.6 0.25 0.9778 0.488326738610314 2
"303" 5 3 0.125 0.8 64 0.9858 0.488325475764692 2
"304" 6 4 0.03125 0.8 16 0.9842 0.48830089374508 2
"305" 6 2 0.03125 0.8 8 0.9838 0.488263118008035 2
"306" 7 1 0.00048828125 0.7 64 0.9421 0.48822016243048 2
"307" 6 1 0.001953125 0.9 256 0.9433 0.488202909149112 2
"308" 6 1 0.03125 0.9 4 0.9437 0.488152875778246 2
"309" 3 4 0.001953125 0.1 128 0.9748 0.488148628052579 2
"310" 3 4 0.00048828125 0.1 512 0.9749 0.488065381583769 2
"311" 5 4 0.125 0.8 128 0.9866 0.488031108879517 2
"312" 6 2 0.03125 0.7 512 0.985 0.488006663443471 2
"313" 3 4 0.00048828125 0.3 256 0.9767 0.488002518354078 2
"314" 6 3 0.125 0.9 8 0.985 0.487991776959046 2
"315" 3 4 0.125 0.8 0.25 0.9681 0.487968422161995 2
"316" 5 2 0.5 0.9 0.5 0.9826 0.487964762110623 2
"317" 6 3 0.125 0.4 32 0.9856 0.487951281758403 2
"318" 6 1 0.0078125 0.8 16 0.9431 0.487837412831336 2
"319" 6 4 0.5 0.4 0.5 0.9805 0.487820791659183 2
"320" 5 3 0.125 0.9 32 0.9854 0.487783683009008 2
"321" 6 1 0.001953125 0.8 32 0.9421 0.487775382503244 2
"322" 5 4 0.5 0.8 1 0.9841 0.487634658357271 2
"323" 6 3 0.125 0.6 64 0.986 0.487625028388528 2
"324" 6 1 0.00048828125 0.7 128 0.9422 0.48761202929262 2
"325" 7 1 0.00048828125 0.8 64 0.9418 0.487586229917445 2
"326" 5 4 0.125 0.7 32 0.9857 0.487568540117966 2
"327" 5 3 0.5 0.9 0.5 0.9818 0.487503493319921 2
"328" 7 1 0.00048828125 0.8 256 0.9432 0.487449235529671 2
"329" 6 1 0.125 0.8 2 0.9447 0.487403062985497 2
"330" 3 4 0.0078125 0.8 8 0.9754 0.4873766141177 2
"331" 7 1 0.00048828125 0.7 128 0.9429 0.487354566847589 2
"332" 7 1 0.001953125 0.7 16 0.9422 0.48733173813258 2
"333" 7 1 0.0078125 0.9 32 0.9442 0.487322916621353 2
"334" 3 4 0.03125 0.5 2 0.9737 0.487311183583156 2
"335" 7 1 0.0078125 0.7 8 0.9433 0.487309924461597 2
"336" 6 4 0.5 0.2 4 0.9853 0.487293846419433 2
"337" 6 2 0.125 0.8 64 0.9854 0.487287532663142 2
"338" 3 4 0.0078125 0.4 2 0.9455 0.48728623482609 2
"339" 6 1 0.001953125 0.9 512 0.9435 0.487279949053248 2
"340" 6 3 0.5 0.7 0.25 0.9783 0.487275076083721 2
"341" 6 2 0.00048828125 0.5 10000 0.9841 0.487227518736917 2
"342" 6 1 0.001953125 0.8 64 0.9428 0.487216507509371 2
"343" 5 4 0.125 0.8 16 0.9853 0.487177756091914 2
"344" 7 1 0.00048828125 0.8 512 0.9434 0.487176035273451 2
"345" 6 4 0.03125 0.7 1024 0.9861 0.487158652755524 2
"346" 3 4 0.03125 0.7 2 0.975 0.487053487893429 2
"347" 6 1 0.0078125 0.9 64 0.9441 0.487037220152553 2
"348" 5 4 0.125 0.9 32 0.9856 0.487032003005017 2
"349" 6 3 0.125 0.7 64 0.986 0.487014257240792 2
"350" 5 1 0.0078125 0.9 1024 0.944 0.486954045878714 2
"351" 6 2 0.5 0.7 0.25 0.9799 0.486867220977731 2
"352" 6 2 0.125 0.5 64 0.9854 0.486834067006106 2
"353" 3 4 0.0078125 0.1 32 0.975 0.486813007812427 2
"354" 6 3 0.125 0.4 64 0.9859 0.486786718149291 2
"355" 7 1 0.03125 0.8 2 0.9439 0.486785818438682 2
"356" 5 2 0.125 0.3 16 0.9845 0.486770505478024 2
"357" 6 2 0.125 0.7 4 0.9842 0.486755970797775 2
"358" 5 2 0.125 0.8 128 0.9855 0.486753029450488 2
"359" 3 4 0.00048828125 0.5 256 0.9787 0.486690911668426 2
"360" 6 2 0.125 0.9 1 0.9821 0.486668808338028 2
"361" 6 4 0.125 0.4 64 0.9862 0.486666186554209 2
"362" 6 2 0.03125 0.6 64 0.9845 0.486646321226171 2
"363" 6 4 0.5 0.8 0.25 0.9787 0.486632168250651 2
"364" 6 4 0.0078125 0.6 10000 0.9857 0.486630710717317 2
"365" 3 4 0.001953125 0.3 64 0.9767 0.486508939981238 2
"366" 3 4 0.03125 0.4 0.5 0.9452 0.486484397292773 2
"367" 5 2 0.125 0.7 256 0.9858 0.486483511670089 2
"368" 6 1 0.00048828125 0.8 1024 0.9432 0.486479407885095 2
"369" 5 1 0.001953125 0.9 64 0.9424 0.486464052176866 2
"370" 7 1 0.0078125 0.8 4 0.9421 0.486460380061857 2
"371" 6 3 0.125 0.8 32 0.9856 0.486375499318839 2
"372" 3 4 0.03125 0.6 2 0.9747 0.486293838536365 2
"373" 6 4 0.125 0.2 4 0.9822 0.486217835928301 2
"374" 7 1 0.03125 0.9 4 0.9444 0.486197718861232 2
"375" 6 4 0.5 0.2 0.5 0.9773 0.4860768873577 2
"376" 6 1 0.125 0.8 1 0.9442 0.486004633456363 2
"377" 6 4 0.125 0.7 4 0.9841 0.485938669615767 2
"378" 3 4 0.001953125 0.2 16 0.9496 0.485922875105516 2
"379" 3 4 0.03125 0.9 2 0.9761 0.485896574930311 2
"380" 6 4 0.03125 0.2 10000 0.9865 0.485748402942804 2
"381" 7 1 0.001953125 0.8 16 0.9418 0.485731423909517 2
"382" 6 2 0.03125 0.5 512 0.9849 0.4857264774197 2
"383" 6 2 0.0078125 0.8 512 0.9845 0.48571711482227 2
"384" 6 3 0.125 0.2 256 0.9861 0.485673465262079 2
"385" 7 1 0.125 0.9 0.25 0.9431 0.485659103004525 2
"386" 7 1 0.03125 0.8 4 0.9445 0.485638595864764 2
"387" 6 3 0.5 0.6 0.25 0.978 0.485637815330741 2
"388" 5 1 0.001953125 0.9 256 0.943 0.485611627831014 2
"389" 5 1 0.001953125 0.9 128 0.9429 0.485611187817241 2
"390" 6 4 0.125 0.8 1 0.9807 0.485588977543596 2
"391" 6 1 0.001953125 0.7 32 0.9422 0.485560463356646 2
"392" 6 3 0.03125 0.6 1024 0.9858 0.485515006397543 2
"393" 6 4 0.03125 0.5 256 0.9853 0.485505490933848 2
"394" 6 3 0.5 0.4 4 0.9859 0.485441367153668 2
"395" 6 4 0.03125 0.9 32 0.9848 0.485438550421755 2
"396" 5 4 0.5 0.9 0.5 0.9819 0.485408869217707 2
"397" 5 3 0.125 0.3 16 0.9849 0.485408438707939 2
"398" 6 2 0.125 0.7 256 0.9861 0.485396868202012 2
"399" 6 4 0.5 0.4 2 0.9853 0.485383341740311 2
"400" 6 2 0.125 0.9 64 0.9854 0.485261667692943 2
"401" 6 3 0.125 0.7 32 0.9856 0.48524634741118 2
"402" 6 3 0.03125 0.6 512 0.9855 0.485185317523059 2
"403" 6 1 0.03125 0.8 2 0.9429 0.485175654518629 2
"404" 3 4 0.001953125 0.4 64 0.978 0.485151122910562 2
"405" 5 2 0.5 0.9 1 0.9839 0.485123816959002 2
"406" 6 2 0.00048828125 0.4 10000 0.9842 0.485081723179868 2
