"MABP" "CBFV" "gamma" "nu" "cost" "train.cor" "test.cor" "fold"
"231" 8 3 0.00048828125 0.5 128 0.8951 0.631671301935939 1
"232" 8 3 0.001953125 0.3 16 0.8742 0.631656913771883 1
"233" 8 2 0.00048828125 0.3 128 0.8896 0.631650058929427 1
"234" 8 3 0.0078125 0.9 4 0.8811 0.631644755874026 1
"235" 4 2 0.001953125 0.2 128 0.9071 0.631628715093248 1
"236" 8 3 0.0078125 0.8 4 0.8833 0.631613620544601 1
"237" 8 3 0.00048828125 0.3 256 0.9015 0.631599621827791 1
"238" 8 2 0.0078125 0.5 8 0.8964 0.631565636517354 1
"239" 8 3 0.0078125 0.8 8 0.8965 0.631562479962206 1
"240" 4 1 0.125 0.1 32 0.9103 0.631518653300731 1
"241" 8 4 0.0078125 0.9 8 0.8969 0.631514883066433 1
"242" 8 2 0.0078125 0.9 4 0.8816 0.631509006045934 1
"243" 8 1 0.00048828125 0.6 256 0.9038 0.63150381383828 1
"244" 8 2 0.001953125 0.9 8 0.8679 0.631496436508844 1
"245" 8 3 0.00048828125 0.3 512 0.909 0.631488821162236 1
"246" 8 1 0.001953125 0.8 16 0.8884 0.631484637742552 1
"247" 8 2 0.0078125 0.8 8 0.8965 0.631476693843635 1
"248" 8 4 0.0078125 0.7 8 0.8978 0.631469871515509 1
"249" 8 2 0.001953125 0.3 32 0.8897 0.631466912874355 1
"250" 8 1 0.00048828125 0.3 512 0.9069 0.631465253952232 1
"251" 8 4 0.001953125 0.9 128 0.9138 0.631462137605918 1
"252" 8 4 0.0078125 0.8 2 0.8672 0.631421073102103 1
"253" 8 2 0.00048828125 0.9 32 0.8676 0.631409800290761 1
"254" 8 3 0.00048828125 0.6 512 0.9123 0.631407563830068 1
"255" 4 1 0.00048828125 0.9 1024 0.9071 0.63136666419165 1
"256" 8 3 0.0078125 0.5 8 0.8957 0.631358715739707 1
"257" 8 3 0.0078125 0.9 2 0.8669 0.631342693421872 1
"258" 8 1 0.00048828125 0.6 512 0.9054 0.631316726610223 1
"259" 8 3 0.0078125 0.3 4 0.8742 0.631292691573574 1
"260" 8 3 0.00048828125 0.2 1024 0.9127 0.63129203905571 1
"261" 8 1 0.00048828125 0.8 64 0.8882 0.631279176682655 1
"262" 4 1 0.001953125 0.2 1024 0.9088 0.631271950285237 1
"263" 8 1 0.00048828125 0.4 64 0.8879 0.631269644033296 1
"264" 8 3 0.001953125 0.8 128 0.9126 0.631262389950179 1
"265" 8 2 0.0078125 0.9 8 0.8964 0.631255744088117 1
"266" 8 1 0.0078125 0.9 4 0.8919 0.631252366808824 1
"267" 8 1 0.001953125 0.7 16 0.8891 0.631234962588207 1
"268" 8 1 0.001953125 0.5 32 0.8991 0.631221626700642 1
"269" 4 1 0.00048828125 0.9 10000 0.9098 0.631215964822456 1
"270" 8 4 0.001953125 0.3 64 0.9014 0.631208819660052 1
"271" 8 4 0.0078125 0.9 2 0.867 0.631182835072886 1
"272" 8 1 0.00048828125 0.5 128 0.8991 0.631167335586685 1
"273" 8 1 0.001953125 0.4 16 0.8879 0.631160982310004 1
"274" 8 2 0.00048828125 0.5 1024 0.9144 0.631132420278404 1
"275" 4 3 0.0078125 0.1 512 0.9154 0.631122783182885 1
"276" 8 3 0.0078125 0.2 128 0.9159 0.631110926513028 1
"277" 4 4 0.001953125 0.5 256 0.9163 0.631103004902126 1
"278" 8 4 0.00048828125 0.3 128 0.8885 0.631059040478431 1
"279" 8 1 0.0078125 0.6 8 0.9016 0.631058659691329 1
"280" 8 1 0.00048828125 0.7 64 0.889 0.631046780194557 1
"281" 4 1 0.001953125 0.9 1024 0.9093 0.631043596195084 1
"282" 8 4 0.00048828125 0.6 1024 0.9186 0.631017259950268 1
"283" 8 1 0.0078125 0.7 8 0.8994 0.631014160668109 1
"284" 8 2 0.0078125 0.3 8 0.8896 0.630990435719445 1
"285" 5 1 0.00048828125 0.3 1024 0.9074 0.630978824658876 1
"286" 8 4 0.00048828125 0.4 128 0.8928 0.630971069696734 1
"287" 8 4 0.001953125 0.8 64 0.9078 0.630956626121074 1
"288" 8 3 0.001953125 0.8 256 0.916 0.630949506383102 1
"289" 8 4 0.001953125 0.4 32 0.8927 0.630936182364252 1
"290" 8 2 0.00048828125 0.7 512 0.9134 0.6309346124647 1
"291" 8 3 0.00048828125 0.7 512 0.9134 0.630930577770878 1
"292" 8 3 0.0078125 0.7 4 0.8836 0.630927697878228 1
"293" 8 4 0.001953125 0.3 32 0.8886 0.6309190687119 1
"294" 8 2 0.00048828125 0.8 1024 0.9154 0.630907983770424 1
"295" 8 2 0.0078125 0.7 4 0.8845 0.630839213206777 1
"296" 8 2 0.0078125 0.4 8 0.8933 0.630812423196012 1
"297" 8 2 0.0078125 0.9 2 0.8674 0.630806035923728 1
"298" 8 1 0.00048828125 0.5 64 0.8897 0.630804564900827 1
"299" 4 1 0.001953125 0.9 256 0.9072 0.630799965478952 1
"300" 8 1 0.0078125 0.3 8 0.8966 0.630798818372272 1
"301" 8 1 0.001953125 0.6 64 0.9038 0.63078540811614 1
"302" 8 1 0.001953125 0.5 16 0.8898 0.630782640994364 1
"303" 5 3 0.001953125 0.1 512 0.9105 0.630757205169336 1
"304" 8 3 0.0078125 0.6 8 0.8975 0.630756752125956 1
"305" 8 1 0.0078125 0.4 8 0.8999 0.630752805966681 1
"306" 8 3 0.001953125 0.4 32 0.8921 0.630745706786768 1
"307" 8 3 0.00048828125 0.3 128 0.888 0.630720756183326 1
"308" 8 3 0.001953125 0.6 64 0.9069 0.630718845790579 1
"309" 8 1 0.0078125 0.7 4 0.889 0.630712595113862 1
"310" 8 2 0.001953125 0.8 128 0.9123 0.630712450591396 1
"311" 8 3 0.001953125 0.3 64 0.9013 0.630711533053576 1
"312" 8 1 0.0078125 0.8 16 0.9042 0.630710630933389 1
"313" 8 4 0.001953125 0.4 128 0.9128 0.630705078199167 1
"314" 8 3 0.0078125 0.8 16 0.9072 0.630700484418928 1
"315" 8 1 0.001953125 0.2 32 0.8938 0.630699311292583 1
"316" 8 3 0.00048828125 0.5 512 0.9125 0.630672525780356 1
"317" 8 1 0.00048828125 0.3 256 0.9039 0.630660595464258 1
"318" 4 4 0.00048828125 0.7 1024 0.9168 0.63065566300724 1
"319" 8 1 0.0078125 0.5 8 0.8992 0.63064815012181 1
"320" 8 3 0.001953125 0.3 32 0.8881 0.630647372930376 1
"321" 8 4 0.0078125 0.7 4 0.884 0.630633323474509 1
"322" 8 1 0.001953125 0.4 256 0.9075 0.630628175736429 1
"323" 8 1 0.0078125 0.8 4 0.888 0.630616292878189 1
"324" 8 2 0.001953125 0.8 8 0.8665 0.630609139345589 1
"325" 8 1 0.0078125 0.4 4 0.8877 0.630606483613891 1
"326" 4 4 0.00048828125 0.5 10000 0.9209 0.630593466566779 1
"327" 8 3 0.0078125 0.9 8 0.8971 0.630590438631197 1
"328" 8 1 0.0078125 0.2 8 0.8935 0.630578125761693 1
"329" 4 1 0.001953125 0.8 512 0.9083 0.630558306307472 1
"330" 4 3 0.00048828125 0.7 512 0.9125 0.630552650364226 1
"331" 8 2 0.0078125 0.8 2 0.8664 0.630545368605948 1
"332" 8 2 0.0078125 0.6 8 0.8972 0.630544407462521 1
"333" 4 4 0.001953125 0.7 256 0.917 0.630539893990924 1
"334" 8 4 0.0078125 0.6 8 0.8984 0.63052276270051 1
"335" 8 3 0.00048828125 0.4 128 0.8921 0.630498124867869 1
"336" 8 2 0.00048828125 0.2 1024 0.9127 0.630482236616976 1
"337" 4 3 0.001953125 0.7 128 0.9125 0.63047800578544 1
"338" 8 1 0.00048828125 0.2 128 0.8937 0.63046473515739 1
"339" 8 4 0.001953125 0.6 16 0.8839 0.630423284171691 1
"340" 8 4 0.001953125 0.8 128 0.9133 0.630373497005095 1
"341" 8 2 0.0078125 0.7 8 0.8967 0.630370488488453 1
"342" 8 2 0.00048828125 0.7 32 0.8645 0.630361344699068 1
"343" 8 4 0.0078125 0.4 8 0.8925 0.630360188655607 1
"344" 8 2 0.0078125 0.8 16 0.9068 0.630349452531545 1
"345" 8 4 0.001953125 0.7 64 0.9081 0.630346459392862 1
"346" 4 1 0.00048828125 0.9 512 0.9059 0.630335258319786 1
"347" 8 4 0.0078125 0.3 8 0.8885 0.630331901000854 1
"348" 8 2 0.001953125 0.7 8 0.8645 0.630324455417937 1
"349" 4 4 0.00048828125 0.8 512 0.914 0.630317443573384 1
"350" 8 3 0.0078125 0.7 8 0.8968 0.630316031610601 1
"351" 8 2 0.001953125 0.2 16 0.8663 0.630315884637157 1
"352" 8 2 0.001953125 0.7 256 0.9163 0.630312375443619 1
"353" 8 4 0.0078125 0.9 16 0.9063 0.630308550584685 1
"354" 8 4 0.00048828125 0.6 64 0.8838 0.630290951091616 1
"355" 8 2 0.00048828125 0.2 64 0.8662 0.630276227045742 1
"356" 8 2 0.00048828125 0.3 512 0.9102 0.630267456044139 1
"357" 8 4 0.0078125 0.6 4 0.884 0.630243442371003 1
"358" 8 1 0.00048828125 0.6 1024 0.9064 0.630230055067406 1
"359" 4 1 0.001953125 0.9 128 0.9059 0.630229150955881 1
"360" 8 4 0.00048828125 0.2 1024 0.9152 0.630220704178848 1
"361" 8 4 0.0078125 0.5 8 0.8969 0.630217385893066 1
"362" 8 1 0.0078125 0.5 4 0.8895 0.630216059664781 1
"363" 8 1 0.0078125 0.9 16 0.9033 0.630211280315175 1
"364" 8 4 0.00048828125 0.7 1024 0.9181 0.63019478099187 1
"365" 8 1 0.001953125 0.3 128 0.907 0.630171687771384 1
"366" 8 2 0.00048828125 0.8 32 0.8663 0.630158132235164 1
"367" 8 3 0.00048828125 0.5 64 0.8813 0.630141711124332 1
"368" 4 1 0.001953125 0.8 256 0.9076 0.630138316226139 1
"369" 3 2 0.03125 0.1 64 0.9139 0.630126502535178 1
"370" 5 1 0.00048828125 0.3 512 0.906 0.630116577738504 1
"371" 8 2 0.00048828125 0.2 10000 0.9164 0.630114027211385 1
"372" 8 3 0.03125 0.1 2 0.876 0.630110502386739 1
"373" 8 3 0.0078125 0.4 8 0.8919 0.630101466320243 1
"374" 4 3 0.0078125 0.7 32 0.9129 0.630099147468473 1
"375" 8 4 0.00048828125 0.5 1024 0.9166 0.630096410774249 1
"376" 5 2 0.001953125 0.1 10000 0.9175 0.630089571131481 1
"377" 8 2 0.00048828125 0.3 1024 0.9148 0.630079884666177 1
"378" 8 3 0.001953125 0.3 128 0.9091 0.63007604791433 1
"379" 8 1 0.00048828125 0.6 64 0.8896 0.630069939757883 1
"380" 8 1 0.03125 0.2 2 0.8929 0.63006993095595 1
"381" 4 4 0.001953125 0.8 128 0.9142 0.630063054106314 1
"382" 8 3 0.03125 0.1 4 0.8907 0.630057816579671 1
"383" 8 3 0.001953125 0.4 128 0.9105 0.630057694263364 1
"384" 8 3 0.0078125 0.3 8 0.8879 0.63005616478226 1
"385" 8 2 0.0078125 0.9 16 0.9054 0.630048840049437 1
"386" 4 4 0.00048828125 0.7 512 0.9137 0.630007462986681 1
"387" 8 2 0.0078125 0.2 4 0.8662 0.630007019128707 1
"388" 5 3 0.00048828125 0.5 1024 0.9163 0.630002065821405 1
"389" 8 3 0.0078125 0.9 16 0.9056 0.629977364994133 1
"390" 8 2 0.0078125 0.7 2 0.8644 0.62996633878408 1
"391" 8 3 0.001953125 0.5 16 0.8814 0.629961066707221 1
"392" 8 2 0.03125 0.1 2 0.876 0.629923113567714 1
